,,Ag,Al,Au,Cu,Ni,Pb,Sn,Steel,Zn
2001-2016,99,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,100,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,101,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,102,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,103,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,104,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,105,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,106,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,107,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,108,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,109,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,110,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,111,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,112,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,113,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,114,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,115,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,116,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,117,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,118,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.687582036889938,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,119,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,120,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,121,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,122,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,123,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,124,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,125,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,126,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,127,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,128,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,129,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,130,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,131,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,132,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,133,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,134,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,135,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,136,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,137,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,138,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,139,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,140,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,141,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,142,-1.811572220935489,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,143,-1.83804793753924,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.7800624778173413,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,144,-1.83804793753924,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,145,-1.83804793753924,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,146,-1.83804793753924,-2.1012083002864794,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,147,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,148,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,149,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,150,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7343615163879855,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,151,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,152,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,153,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,154,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,155,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,156,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,157,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,158,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7573412490757396,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,159,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,160,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8289733600072609,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,161,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,162,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,163,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,164,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,165,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,166,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,167,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,168,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,169,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,170,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,171,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,172,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,173,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,174,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,175,-1.83804793753924,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,176,-1.84203605658184,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,177,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,178,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,179,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,180,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,181,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,182,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,183,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,184,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,185,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,186,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,187,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,188,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
2001-2016,189,-2.0976391391778435,-2.2108286351659188,-2.628034315963779,-1.7736527283925152,-1.8372897185293156,-1.4108861695308257,-1.654724065557243,-1.9345362287854555,-1.8444792441057536
