,,,Actual,Predicted,Commodity
498,Gold,40,,,Gold
498,Gold,12,,,Gold
498,Gold,36,,,Gold
498,Gold,49,,,Gold
498,Gold,4,,,Gold
498,Gold,45,,,Gold
498,Gold,24,,,Gold
498,Gold,0,,,Gold
498,Gold,7,,,Gold
498,Gold,34,,,Gold
498,Gold,21,,,Gold
498,Gold,33,,,Gold
498,Gold,46,,,Gold
498,Gold,5,,,Gold
498,Gold,27,,,Gold
498,Gold,8,,,Gold
498,Gold,22,,,Gold
498,Gold,25,92.741196,87.82365420799707,Gold
498,Gold,41,92.479706,87.34735436543448,Gold
498,Gold,44,92.227615,86.46979925272797,Gold
498,Gold,30,92.255821,86.84448015313731,Gold
498,Gold,28,92.711555,88.05510094419492,Gold
498,Gold,47,92.067078,86.79612936086235,Gold
498,Gold,6,90.497002,84.4473572564672,Gold
498,Gold,18,90.714279,84.08308516300634,Gold
498,Gold,1,90.794464,85.00063567598413,Gold
498,Gold,39,91.503151,85.56103660781812,Gold
498,Gold,31,91.933418,86.46979925272797,Gold
498,Gold,11,,,Gold
498,Gold,2,,,Gold
498,Gold,19,,,Gold
498,Gold,48,,,Gold
498,Gold,29,,,Gold
498,Gold,20,,,Gold
498,Gold,16,,,Gold
1045,Zinc,10,,,Zinc
1045,Zinc,35,,,Zinc
1045,Zinc,3,,,Zinc
1045,Zinc,42,,,Zinc
1045,Zinc,23,82.71994,82.68846175942572,Zinc
1045,Zinc,14,82.119293,81.27073753361697,Zinc
1045,Zinc,32,82.454521,83.19845221441298,Zinc
1045,Zinc,13,85.218391,82.36548490117293,Zinc
1045,Zinc,38,83.10672,82.68293637965189,Zinc
1045,Zinc,9,86.324379,83.45642819502157,Zinc
1045,Zinc,17,87.637894,81.9345990117866,Zinc
1045,Zinc,43,87.068985,82.34452055971383,Zinc
1045,Zinc,37,88.794853,82.65512685313269,Zinc
1045,Zinc,26,90.544174,84.51751970986754,Zinc
1045,Zinc,15,91.213341,85.43954251587105,Zinc
1045,Zinc,40,,,Zinc
1045,Zinc,12,,,Zinc
1045,Zinc,36,,,Zinc
1045,Zinc,49,,,Zinc
1045,Zinc,4,,,Zinc
1045,Zinc,45,,,Zinc
1045,Zinc,24,,,Zinc
1045,Zinc,0,,,Zinc
1045,Zinc,7,,,Zinc
1045,Zinc,34,,,Zinc
1045,Zinc,21,,,Zinc
1045,Zinc,33,,,Zinc
1045,Zinc,46,,,Zinc
1045,Zinc,5,,,Zinc
1045,Zinc,27,,,Zinc
1045,Zinc,8,,,Zinc
1045,Zinc,22,,,Zinc
1045,Zinc,25,,,Zinc
1045,Zinc,41,,,Zinc
1045,Zinc,44,,,Zinc
1045,Zinc,30,,,Zinc
1045,Zinc,28,,,Zinc
1045,Zinc,47,,,Zinc
1045,Zinc,6,,,Zinc
1045,Zinc,18,,,Zinc
1045,Zinc,1,,,Zinc
1045,Zinc,39,,,Zinc
1045,Zinc,31,,,Zinc
1045,Zinc,11,,,Zinc
1045,Zinc,2,,,Zinc
1045,Zinc,19,,,Zinc
1045,Zinc,48,,,Zinc
1045,Zinc,29,,,Zinc
1045,Zinc,20,,,Zinc
1045,Zinc,16,,,Zinc
342,Gold,10,,,Gold
342,Gold,35,,,Gold
342,Gold,3,,,Gold
342,Gold,42,,,Gold
342,Gold,23,,,Gold
342,Gold,14,,,Gold
342,Gold,32,,,Gold
342,Gold,13,,,Gold
342,Gold,38,,,Gold
342,Gold,9,86.999992,95.9872018936014,Gold
342,Gold,17,88.999992,97.64288016074262,Gold
342,Gold,43,90.999992,98.38776837944584,Gold
342,Gold,37,88.999992,99.00215367380872,Gold
342,Gold,26,96.999992,99.71548056910792,Gold
342,Gold,15,96.999992,96.62428757184504,Gold
342,Gold,40,96.999992,96.71919426479481,Gold
342,Gold,12,96.999992,97.9542073666113,Gold
342,Gold,36,95.999992,98.21366255613087,Gold
342,Gold,49,96.999992,98.76460467607356,Gold
342,Gold,4,96.999992,99.84015060602262,Gold
342,Gold,45,96.999992,100.7108231470103,Gold
342,Gold,24,95.999992,100.07178067011732,Gold
342,Gold,0,94.999992,99.31476075256514,Gold
342,Gold,7,96.770538,98.63524590330368,Gold
342,Gold,34,96.76326,97.96744227154981,Gold
342,Gold,21,96.414627,97.63673219448123,Gold
342,Gold,33,89.95166,96.07677401142575,Gold
342,Gold,46,95.006607,96.15650458253566,Gold
342,Gold,5,96.999992,95.59300449580056,Gold
342,Gold,27,96.999992,95.30139586742972,Gold
342,Gold,8,96.999992,94.2453236000049,Gold
342,Gold,22,96.999992,93.5835531148372,Gold
342,Gold,25,96.999992,93.5835531148372,Gold
342,Gold,41,96.999992,92.81959515578961,Gold
342,Gold,44,96.999992,91.91602467154152,Gold
342,Gold,30,96.999992,91.91602467154152,Gold
342,Gold,28,96.999992,91.91602467154152,Gold
342,Gold,47,96.999992,91.91602467154152,Gold
342,Gold,6,96.999992,89.78110033815972,Gold
342,Gold,18,,,Gold
342,Gold,1,,,Gold
342,Gold,39,,,Gold
342,Gold,31,,,Gold
342,Gold,11,,,Gold
342,Gold,2,,,Gold
342,Gold,19,,,Gold
342,Gold,48,,,Gold
342,Gold,29,,,Gold
342,Gold,20,,,Gold
342,Gold,16,,,Gold
265,Nickel,10,,,Nickel
265,Nickel,35,,,Nickel
265,Nickel,3,,,Nickel
265,Nickel,42,,,Nickel
265,Nickel,23,,,Nickel
265,Nickel,14,,,Nickel
265,Nickel,32,,,Nickel
265,Nickel,13,81.946281,88.8564407316816,Nickel
265,Nickel,38,84.131966,89.69963715828533,Nickel
265,Nickel,9,83.903862,91.6174757821406,Nickel
265,Nickel,17,85.7957,89.73757328214643,Nickel
265,Nickel,43,79.740089,90.91912084080091,Nickel
265,Nickel,37,86.766319,92.81075474654641,Nickel
265,Nickel,26,85.794144,94.48392794450241,Nickel
265,Nickel,15,94.963257,93.94853986637105,Nickel
265,Nickel,40,87.157471,95.96797237098049,Nickel
265,Nickel,12,87.55674,98.18759126123088,Nickel
265,Nickel,36,86.522919,92.91294312100128,Nickel
265,Nickel,49,87.181946,93.40298318099894,Nickel
265,Nickel,4,87.412453,95.20935002942875,Nickel
265,Nickel,45,87.794518,95.33371517356355,Nickel
265,Nickel,24,93.999626,94.19948746824188,Nickel
265,Nickel,0,92.047928,93.7933769205701,Nickel
265,Nickel,7,90.0,94.6420850672624,Nickel
265,Nickel,34,90.0,91.8027562167076,Nickel
265,Nickel,21,90.0,92.88889280558463,Nickel
265,Nickel,33,90.0,92.24218824239017,Nickel
265,Nickel,46,90.0,93.41553923584864,Nickel
265,Nickel,5,90.0,,Nickel
265,Nickel,27,90.0,93.41553923584864,Nickel
265,Nickel,8,90.0,93.41553923584864,Nickel
265,Nickel,22,90.0,93.41553923584864,Nickel
265,Nickel,25,90.0,93.41553923584864,Nickel
265,Nickel,41,90.0,,Nickel
265,Nickel,44,90.0,93.41553923584864,Nickel
265,Nickel,30,90.0,93.41553923584864,Nickel
265,Nickel,28,90.0,94.19926159556137,Nickel
265,Nickel,47,90.0,94.19926159556137,Nickel
265,Nickel,6,90.0,94.19926159556137,Nickel
265,Nickel,18,90.0,,Nickel
265,Nickel,1,90.0,94.19926159556137,Nickel
265,Nickel,39,90.0,94.19926159556137,Nickel
265,Nickel,31,90.0,94.19926159556137,Nickel
265,Nickel,11,90.0,94.19926159556137,Nickel
265,Nickel,2,90.0,94.19926159556137,Nickel
265,Nickel,19,,,Nickel
265,Nickel,48,,,Nickel
265,Nickel,29,,,Nickel
265,Nickel,20,,,Nickel
265,Nickel,16,,,Nickel
170,Gold,10,,,Gold
170,Gold,35,,,Gold
170,Gold,3,,,Gold
170,Gold,42,,,Gold
170,Gold,23,,,Gold
170,Gold,14,,,Gold
170,Gold,32,,,Gold
170,Gold,13,,,Gold
170,Gold,38,,,Gold
170,Gold,9,,,Gold
170,Gold,17,,,Gold
170,Gold,43,,,Gold
170,Gold,37,,,Gold
170,Gold,26,,,Gold
170,Gold,15,95.904358,87.053778597855,Gold
170,Gold,40,94.921997,88.59535362177752,Gold
170,Gold,12,94.041405,89.25638165992788,Gold
170,Gold,36,95.210922,90.53283489878181,Gold
170,Gold,49,94.611214,91.41153113275843,Gold
170,Gold,4,96.220818,92.45553956487547,Gold
170,Gold,45,96.192932,93.82553033184638,Gold
170,Gold,24,94.93866,94.25010191087321,Gold
170,Gold,0,96.751793,93.20034287830153,Gold
170,Gold,7,96.045937,93.82750532295188,Gold
170,Gold,34,97.24131,93.20276815696639,Gold
170,Gold,21,96.765205,93.60325883465964,Gold
170,Gold,33,96.964684,92.9721110960991,Gold
170,Gold,46,96.730049,92.79251363435901,Gold
170,Gold,5,95.998611,93.43862791304525,Gold
170,Gold,27,95.998611,93.43862791304525,Gold
170,Gold,8,95.998611,93.43862791304525,Gold
170,Gold,22,95.998611,93.43862791304525,Gold
170,Gold,25,95.998611,93.43862791304525,Gold
170,Gold,41,95.998611,93.43862791304525,Gold
170,Gold,44,95.998611,93.43862791304525,Gold
170,Gold,30,,,Gold
170,Gold,28,,,Gold
170,Gold,47,,,Gold
170,Gold,6,,,Gold
170,Gold,18,,,Gold
170,Gold,1,,,Gold
170,Gold,39,,,Gold
170,Gold,31,,,Gold
170,Gold,11,,,Gold
170,Gold,2,,,Gold
170,Gold,19,,,Gold
170,Gold,48,,,Gold
170,Gold,29,,,Gold
170,Gold,20,,,Gold
170,Gold,16,,,Gold
815,Copper,10,,,Copper
815,Copper,35,,,Copper
815,Copper,3,,,Copper
815,Copper,42,,,Copper
815,Copper,23,,,Copper
815,Copper,14,,,Copper
815,Copper,32,,,Copper
815,Copper,13,,,Copper
815,Copper,38,,,Copper
815,Copper,9,,,Copper
815,Copper,17,,,Copper
815,Copper,43,,,Copper
815,Copper,37,,,Copper
815,Copper,26,,,Copper
815,Copper,15,,,Copper
815,Copper,40,,,Copper
815,Copper,12,85.080215,88.25433823542633,Copper
815,Copper,36,91.838867,89.61357869618377,Copper
815,Copper,49,91.130608,87.50606336897185,Copper
815,Copper,4,90.3312,88.67950982885773,Copper
815,Copper,45,82.981392,87.8894498685445,Copper
815,Copper,24,90.653587,86.45040192623088,Copper
815,Copper,0,91.967857,85.95120992446584,Copper
815,Copper,7,93.389061,85.80695739722182,Copper
815,Copper,34,86.223007,84.52395204709003,Copper
815,Copper,21,95.371628,86.61893907134747,Copper
815,Copper,33,82.841354,85.29065445769888,Copper
815,Copper,46,87.70488,85.17624616597536,Copper
815,Copper,5,,,Copper
815,Copper,27,,,Copper
815,Copper,8,,,Copper
815,Copper,22,,,Copper
815,Copper,25,,,Copper
815,Copper,41,,,Copper
815,Copper,44,,,Copper
815,Copper,30,,,Copper
815,Copper,28,,,Copper
815,Copper,47,,,Copper
815,Copper,6,,,Copper
815,Copper,18,,,Copper
815,Copper,1,,,Copper
815,Copper,39,,,Copper
815,Copper,31,,,Copper
815,Copper,11,,,Copper
815,Copper,2,,,Copper
815,Copper,19,,,Copper
815,Copper,48,,,Copper
815,Copper,29,,,Copper
815,Copper,20,,,Copper
815,Copper,16,,,Copper
1064,Zinc,10,96.191589,86.00419019768249,Zinc
1064,Zinc,35,96.613388,86.25819708676852,Zinc
1064,Zinc,3,95.368446,85.06201029825256,Zinc
1064,Zinc,42,94.130089,84.85459773451043,Zinc
1064,Zinc,23,96.023201,84.79965107760955,Zinc
1064,Zinc,14,95.708473,84.79261199339518,Zinc
1064,Zinc,32,96.460663,86.12281485550764,Zinc
1064,Zinc,13,96.83168,84.98973089996454,Zinc
1064,Zinc,38,96.870224,85.4398534685084,Zinc
1064,Zinc,9,96.337013,85.73383223152496,Zinc
1064,Zinc,17,96.339073,84.05297602796472,Zinc
1064,Zinc,43,95.856308,85.21805283831203,Zinc
1064,Zinc,37,,,Zinc
1064,Zinc,26,,,Zinc
1064,Zinc,15,,,Zinc
1064,Zinc,40,,,Zinc
1064,Zinc,12,,,Zinc
1064,Zinc,36,,,Zinc
1064,Zinc,49,,,Zinc
1064,Zinc,4,,,Zinc
1064,Zinc,45,,,Zinc
1064,Zinc,24,,,Zinc
1064,Zinc,0,,,Zinc
1064,Zinc,7,,,Zinc
1064,Zinc,34,,,Zinc
1064,Zinc,21,,,Zinc
1064,Zinc,33,,,Zinc
1064,Zinc,46,,,Zinc
1064,Zinc,5,,,Zinc
1064,Zinc,27,,,Zinc
1064,Zinc,8,,,Zinc
1064,Zinc,22,,,Zinc
1064,Zinc,25,,,Zinc
1064,Zinc,41,,,Zinc
1064,Zinc,44,,,Zinc
1064,Zinc,30,,,Zinc
1064,Zinc,28,,,Zinc
1064,Zinc,47,,,Zinc
1064,Zinc,6,,,Zinc
1064,Zinc,18,,,Zinc
1064,Zinc,1,,,Zinc
1064,Zinc,39,,,Zinc
1064,Zinc,31,,,Zinc
1064,Zinc,11,,,Zinc
1064,Zinc,2,,,Zinc
1064,Zinc,19,,,Zinc
1064,Zinc,48,,,Zinc
1064,Zinc,29,,,Zinc
1064,Zinc,20,,,Zinc
1064,Zinc,16,,,Zinc
558,Copper,10,,,Copper
558,Copper,35,,,Copper
558,Copper,3,,,Copper
558,Copper,42,,,Copper
558,Copper,23,,,Copper
558,Copper,14,,,Copper
558,Copper,32,,,Copper
558,Copper,13,,,Copper
558,Copper,38,,,Copper
558,Copper,9,,,Copper
558,Copper,17,,,Copper
558,Copper,43,,,Copper
558,Copper,37,,,Copper
558,Copper,26,,,Copper
558,Copper,15,,,Copper
558,Copper,40,,,Copper
558,Copper,12,,,Copper
558,Copper,36,,,Copper
558,Copper,49,,,Copper
558,Copper,4,,,Copper
558,Copper,45,76.944183,79.93628231976517,Copper
558,Copper,24,79.514824,79.68977185575696,Copper
558,Copper,0,85.265114,79.26806688947474,Copper
558,Copper,7,82.470528,79.72427073892315,Copper
558,Copper,34,82.054626,77.69928283037387,Copper
558,Copper,21,82.531799,76.81473034977088,Copper
558,Copper,33,81.353165,77.76368942623537,Copper
558,Copper,46,79.373253,77.92619306325764,Copper
558,Copper,5,79.314316,77.85992542212433,Copper
558,Copper,27,69.887848,79.3330128178452,Copper
558,Copper,8,84.362411,77.92499746701189,Copper
558,Copper,22,84.287079,77.81040071099379,Copper
558,Copper,25,84.943001,77.7971558514989,Copper
558,Copper,41,86.387054,78.9989845248878,Copper
558,Copper,44,88.264107,78.71313164109374,Copper
558,Copper,30,87.844971,78.49142426884252,Copper
558,Copper,28,87.251686,78.05136115592606,Copper
558,Copper,47,87.374886,78.27627556150503,Copper
558,Copper,6,87.994049,77.6840882044272,Copper
558,Copper,18,84.413284,76.43314572544973,Copper
558,Copper,1,85.70311,77.26671040314838,Copper
558,Copper,39,86.530563,78.63508409267413,Copper
558,Copper,31,85.413803,77.07648128459321,Copper
558,Copper,11,85.884506,77.18306425046711,Copper
558,Copper,2,86.701263,79.35161664772288,Copper
558,Copper,19,85.18428,76.12962740820322,Copper
558,Copper,48,82.469048,75.40032635191608,Copper
558,Copper,29,81.003639,74.72125770992531,Copper
558,Copper,20,80.965012,74.72125770992531,Copper
558,Copper,16,80.965279,74.72125770992531,Copper
363,Gold,10,,,Gold
363,Gold,35,,,Gold
363,Gold,3,,,Gold
363,Gold,42,,,Gold
363,Gold,23,,,Gold
363,Gold,14,,,Gold
363,Gold,32,,,Gold
363,Gold,13,,,Gold
363,Gold,38,,,Gold
363,Gold,9,,,Gold
363,Gold,17,,,Gold
363,Gold,43,,,Gold
363,Gold,37,,,Gold
363,Gold,26,,,Gold
363,Gold,15,94.103531,83.86185428753359,Gold
363,Gold,40,92.260635,84.81913153015046,Gold
363,Gold,12,94.130478,85.4096368595367,Gold
363,Gold,36,91.408585,86.76908502865362,Gold
363,Gold,49,91.090431,87.51245702919215,Gold
363,Gold,4,93.589378,87.5699802465681,Gold
363,Gold,45,91.449295,89.1208912851653,Gold
363,Gold,24,92.639534,89.0695287298953,Gold
363,Gold,0,94.1008,88.4716002252714,Gold
363,Gold,7,91.403214,88.36268705468885,Gold
363,Gold,34,89.660439,87.73033369754744,Gold
363,Gold,21,93.48349,88.65166975292448,Gold
363,Gold,33,91.539314,89.0501728678789,Gold
363,Gold,46,92.959557,88.20130830019784,Gold
363,Gold,5,89.999992,88.0676125216105,Gold
363,Gold,27,89.999992,88.0676125216105,Gold
363,Gold,8,89.999992,85.94923550543237,Gold
363,Gold,22,89.999992,85.67761044001823,Gold
363,Gold,25,89.999992,85.67761044001823,Gold
363,Gold,41,89.999992,85.67761044001823,Gold
363,Gold,44,89.999992,85.67761044001823,Gold
363,Gold,30,89.999992,85.24003961626585,Gold
363,Gold,28,89.999992,85.04566502118428,Gold
363,Gold,47,,,Gold
363,Gold,6,,,Gold
363,Gold,18,,,Gold
363,Gold,1,,,Gold
363,Gold,39,,,Gold
363,Gold,31,,,Gold
363,Gold,11,,,Gold
363,Gold,2,,,Gold
363,Gold,19,,,Gold
363,Gold,48,,,Gold
363,Gold,29,,,Gold
363,Gold,20,,,Gold
363,Gold,16,,,Gold
184,Zinc,10,74.66217,86.18442521998199,Zinc
184,Zinc,35,84.311676,86.88991439039687,Zinc
184,Zinc,3,83.112785,85.68987472027919,Zinc
184,Zinc,42,83.497734,86.00979164404505,Zinc
184,Zinc,23,83.778519,86.17840365448541,Zinc
184,Zinc,14,86.96627,85.89849289011045,Zinc
184,Zinc,32,84.994102,87.1831761036401,Zinc
184,Zinc,13,85.997467,85.87606339501309,Zinc
184,Zinc,38,84.949661,86.1754106799268,Zinc
184,Zinc,9,85.787895,86.51638652345562,Zinc
184,Zinc,17,87.497063,85.7205044712604,Zinc
184,Zinc,43,87.475777,84.73975283623992,Zinc
184,Zinc,37,88.967262,84.96225161977893,Zinc
184,Zinc,26,82.427933,86.20712354333088,Zinc
184,Zinc,15,87.682343,87.38593337466727,Zinc
184,Zinc,40,87.706795,91.83995981291865,Zinc
184,Zinc,12,87.875183,91.61474672042456,Zinc
184,Zinc,36,87.454788,88.82566216469121,Zinc
184,Zinc,49,88.373268,88.30817107298377,Zinc
184,Zinc,4,87.208252,89.30695029561112,Zinc
184,Zinc,45,85.858467,89.32089507009638,Zinc
184,Zinc,24,83.080086,88.52518385693816,Zinc
184,Zinc,0,97.597595,88.29370610165802,Zinc
184,Zinc,7,,,Zinc
184,Zinc,34,,,Zinc
184,Zinc,21,,,Zinc
184,Zinc,33,,,Zinc
184,Zinc,46,,,Zinc
184,Zinc,5,,,Zinc
184,Zinc,27,,,Zinc
184,Zinc,8,,,Zinc
184,Zinc,22,,,Zinc
184,Zinc,25,,,Zinc
184,Zinc,41,,,Zinc
184,Zinc,44,,,Zinc
184,Zinc,30,,,Zinc
184,Zinc,28,,,Zinc
184,Zinc,47,,,Zinc
184,Zinc,6,,,Zinc
184,Zinc,18,,,Zinc
184,Zinc,1,,,Zinc
184,Zinc,39,,,Zinc
184,Zinc,31,,,Zinc
184,Zinc,11,,,Zinc
184,Zinc,2,,,Zinc
184,Zinc,19,,,Zinc
184,Zinc,48,,,Zinc
184,Zinc,29,,,Zinc
184,Zinc,20,,,Zinc
184,Zinc,16,,,Zinc
364,Gold,10,,,Gold
364,Gold,35,,,Gold
364,Gold,3,,,Gold
364,Gold,42,,,Gold
364,Gold,23,,,Gold
364,Gold,14,,,Gold
364,Gold,32,21.573009,75.18435667250007,Gold
364,Gold,13,93.66011,74.76653051794842,Gold
364,Gold,38,94.880341,74.5655027256098,Gold
364,Gold,9,91.910614,73.78064677295106,Gold
364,Gold,17,90.208672,73.76917600483277,Gold
364,Gold,43,87.868156,73.8348236233201,Gold
364,Gold,37,88.150604,74.16193056594499,Gold
364,Gold,26,89.179527,74.93049296344255,Gold
364,Gold,15,89.022644,76.12711417111011,Gold
364,Gold,40,90.658989,76.90952192462309,Gold
364,Gold,12,86.137466,77.53716172100876,Gold
364,Gold,36,81.741806,78.39266273418887,Gold
364,Gold,49,85.851746,78.960207867196,Gold
364,Gold,4,82.834175,80.4939031665469,Gold
364,Gold,45,81.67041,80.62159434157398,Gold
364,Gold,24,83.614319,80.53994523118017,Gold
364,Gold,0,83.650322,78.57465835955036,Gold
364,Gold,7,73.894112,77.61939964265245,Gold
364,Gold,34,78.449974,77.15929179039394,Gold
364,Gold,21,76.226753,77.89223584017468,Gold
364,Gold,33,78.525536,77.5545592663161,Gold
364,Gold,46,77.71701,77.70620482058374,Gold
364,Gold,5,78.499992,77.52091910753124,Gold
364,Gold,27,78.499992,77.52091910753124,Gold
364,Gold,8,78.499992,77.23764675849914,Gold
364,Gold,22,78.499992,76.93719617078317,Gold
364,Gold,25,78.499992,76.93719617078317,Gold
364,Gold,41,78.499992,76.93719617078317,Gold
364,Gold,44,78.499992,76.93719617078317,Gold
364,Gold,30,78.499992,77.13950658325032,Gold
364,Gold,28,78.499992,77.52091910753124,Gold
364,Gold,47,78.499992,77.70115412983075,Gold
364,Gold,6,78.499992,77.70115412983075,Gold
364,Gold,18,78.499992,77.70115412983075,Gold
364,Gold,1,78.499992,77.70115412983075,Gold
364,Gold,39,78.499992,77.70115412983075,Gold
364,Gold,31,78.499992,77.52091910753124,Gold
364,Gold,11,78.499992,77.3338811783319,Gold
364,Gold,2,78.499992,77.13950658325032,Gold
364,Gold,19,78.499992,77.13950658325032,Gold
364,Gold,48,78.499992,77.13950658325032,Gold
364,Gold,29,78.499992,77.13950658325032,Gold
364,Gold,20,78.499992,77.13950658325032,Gold
364,Gold,16,78.499992,77.13950658325032,Gold
327,Gold,10,,,Gold
327,Gold,35,,,Gold
327,Gold,3,,,Gold
327,Gold,42,,,Gold
327,Gold,23,,,Gold
327,Gold,14,,,Gold
327,Gold,32,,,Gold
327,Gold,13,,,Gold
327,Gold,38,,,Gold
327,Gold,9,,,Gold
327,Gold,17,,,Gold
327,Gold,43,,,Gold
327,Gold,37,,,Gold
327,Gold,26,,,Gold
327,Gold,15,92.999992,89.2076016528955,Gold
327,Gold,40,92.999992,90.48645541690533,Gold
327,Gold,12,92.999992,90.8362565357643,Gold
327,Gold,36,92.999992,91.91447632018165,Gold
327,Gold,49,92.999992,89.94344311444796,Gold
327,Gold,4,92.999992,90.54581056019111,Gold
327,Gold,45,92.999992,91.68475323312613,Gold
327,Gold,24,92.999992,91.42401746179509,Gold
327,Gold,0,92.999992,90.95150714676953,Gold
327,Gold,7,92.999992,90.15040900594373,Gold
327,Gold,34,92.999992,89.47301771059489,Gold
327,Gold,21,92.999992,89.79746334240946,Gold
327,Gold,33,92.999992,89.53268385697753,Gold
327,Gold,46,92.999992,90.43671766528465,Gold
327,Gold,5,93.0,89.85676466128774,Gold
327,Gold,27,93.0,90.00471346582697,Gold
327,Gold,8,93.0,90.1483732896586,Gold
327,Gold,22,93.0,90.2879858148591,Gold
327,Gold,25,93.0,90.54287939328198,Gold
327,Gold,41,,,Gold
327,Gold,44,,,Gold
327,Gold,30,,,Gold
327,Gold,28,,,Gold
327,Gold,47,,,Gold
327,Gold,6,,,Gold
327,Gold,18,,,Gold
327,Gold,1,,,Gold
327,Gold,39,,,Gold
327,Gold,31,,,Gold
327,Gold,11,,,Gold
327,Gold,2,,,Gold
327,Gold,19,,,Gold
327,Gold,48,,,Gold
327,Gold,29,,,Gold
327,Gold,20,,,Gold
327,Gold,16,,,Gold
228,Zinc,10,,,Zinc
228,Zinc,35,,,Zinc
228,Zinc,3,,,Zinc
228,Zinc,42,,,Zinc
228,Zinc,23,,,Zinc
228,Zinc,14,,,Zinc
228,Zinc,32,,,Zinc
228,Zinc,13,,,Zinc
228,Zinc,38,,,Zinc
228,Zinc,9,,,Zinc
228,Zinc,17,,,Zinc
228,Zinc,43,,,Zinc
228,Zinc,37,,,Zinc
228,Zinc,26,,,Zinc
228,Zinc,15,94.0,87.91409825646357,Zinc
228,Zinc,40,94.0,89.99852170478499,Zinc
228,Zinc,12,94.0,89.04364779288079,Zinc
228,Zinc,36,94.0,85.05278530016386,Zinc
228,Zinc,49,94.0,84.78595233112412,Zinc
228,Zinc,4,94.0,86.14314674257358,Zinc
228,Zinc,45,94.0,87.05393554093263,Zinc
228,Zinc,24,94.0,86.45009023290194,Zinc
228,Zinc,0,94.0,86.54515268906715,Zinc
228,Zinc,7,94.0,86.34360035380924,Zinc
228,Zinc,34,94.0,85.7899920057359,Zinc
228,Zinc,21,94.0,86.296728301779,Zinc
228,Zinc,33,94.0,88.25401031187396,Zinc
228,Zinc,46,94.0,90.7905409482724,Zinc
228,Zinc,5,94.0,90.05746107601998,Zinc
228,Zinc,27,94.0,90.05746107601998,Zinc
228,Zinc,8,,,Zinc
228,Zinc,22,,,Zinc
228,Zinc,25,,,Zinc
228,Zinc,41,,,Zinc
228,Zinc,44,,,Zinc
228,Zinc,30,,,Zinc
228,Zinc,28,,,Zinc
228,Zinc,47,,,Zinc
228,Zinc,6,,,Zinc
228,Zinc,18,,,Zinc
228,Zinc,1,,,Zinc
228,Zinc,39,,,Zinc
228,Zinc,31,,,Zinc
228,Zinc,11,,,Zinc
228,Zinc,2,,,Zinc
228,Zinc,19,,,Zinc
228,Zinc,48,,,Zinc
228,Zinc,29,,,Zinc
228,Zinc,20,,,Zinc
228,Zinc,16,,,Zinc
589,Gold,10,,,Gold
589,Gold,35,,,Gold
589,Gold,3,,,Gold
589,Gold,42,,,Gold
589,Gold,23,,,Gold
589,Gold,14,,,Gold
589,Gold,32,,,Gold
589,Gold,13,,,Gold
589,Gold,38,,,Gold
589,Gold,9,,,Gold
589,Gold,17,,,Gold
589,Gold,43,,,Gold
589,Gold,37,,,Gold
589,Gold,26,,,Gold
589,Gold,15,,,Gold
589,Gold,40,84.424683,83.52098183009862,Gold
589,Gold,12,80.133247,81.59074208698638,Gold
589,Gold,36,61.760326,83.99845227428321,Gold
589,Gold,49,,,Gold
589,Gold,4,,,Gold
589,Gold,45,,,Gold
589,Gold,24,,,Gold
589,Gold,0,,,Gold
589,Gold,7,,,Gold
589,Gold,34,,,Gold
589,Gold,21,,,Gold
589,Gold,33,,,Gold
589,Gold,46,,,Gold
589,Gold,5,,,Gold
589,Gold,27,,,Gold
589,Gold,8,,,Gold
589,Gold,22,,,Gold
589,Gold,25,,,Gold
589,Gold,41,,,Gold
589,Gold,44,,,Gold
589,Gold,30,,,Gold
589,Gold,28,,,Gold
589,Gold,47,,,Gold
589,Gold,6,,,Gold
589,Gold,18,,,Gold
589,Gold,1,,,Gold
589,Gold,39,,,Gold
589,Gold,31,,,Gold
589,Gold,11,,,Gold
589,Gold,2,,,Gold
589,Gold,19,,,Gold
589,Gold,48,,,Gold
589,Gold,29,,,Gold
589,Gold,20,,,Gold
589,Gold,16,,,Gold
312,Gold,10,,,Gold
312,Gold,35,,,Gold
312,Gold,3,,,Gold
312,Gold,42,,,Gold
312,Gold,23,,,Gold
312,Gold,14,,,Gold
312,Gold,32,,,Gold
312,Gold,13,,,Gold
312,Gold,38,,,Gold
312,Gold,9,,,Gold
312,Gold,17,,,Gold
312,Gold,43,,,Gold
312,Gold,37,,,Gold
312,Gold,26,,,Gold
312,Gold,15,78.894768,73.67693320839886,Gold
312,Gold,40,78.639847,74.68505513323987,Gold
312,Gold,12,76.383896,75.3326235640306,Gold
312,Gold,36,74.198181,76.64534670467745,Gold
312,Gold,49,67.646034,77.50784443801444,Gold
312,Gold,4,78.16288,79.02965832581938,Gold
312,Gold,45,75.398918,79.8618146527452,Gold
312,Gold,24,72.109482,79.82928238601687,Gold
312,Gold,0,73.532257,79.02191367353464,Gold
312,Gold,7,74.716774,79.010034183818,Gold
312,Gold,34,75.433235,78.72301996438983,Gold
312,Gold,21,71.311028,79.2716792195688,Gold
312,Gold,33,72.581291,78.85496090055636,Gold
312,Gold,46,76.830704,78.64128084718084,Gold
312,Gold,5,75.399994,78.9852416454774,Gold
312,Gold,27,75.399994,78.9852416454774,Gold
312,Gold,8,75.399994,78.9852416454774,Gold
