,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Mine production
Zn,462,-0.0028827140262256165,-0.003667650155609226,0.05310240651906139,0.012753952475972583,0.0006901091881072671,-0.08327472295212826,-0.012056482495854675,0.0029258366118818757,0.0006256978935407066,-0.0015649989174521366,0.006561668521162171,0.000828036982634242,-0.021465890411226825,-0.004528778177275205,-0.0030203868702501574,0.002660457076552304,-0.00041861055295363934,0.0052573926748537185,-0.0021500969131890385,0.004465869883049671,-0.008318633578588946,-0.08279082775378736,-0.013085974085969301,-0.002200293956172909,-0.000694471590815905,0.03641689131997495,0.004111005590691786,0.010773378913031222,0.05451074983501206,0.03635332559264042,-0.029144622222454883,0.03987669092047655,0.09532182225881108,0.006216322447389306,-0.015922375329355504,-0.0050395336011216756,0.030181247055762084,0.0901931213380358,0.04438625550673159,0.0
Steel,398,0.00114414447574456,-0.0009455927528857431,0.08024588859675083,0.016066861888871405,0.0023732217247247295,-0.07099150819945196,0.03473341845630686,0.0009781522325122195,0.0003948641573993421,-0.0006668445065687717,0.0024695201422742737,-0.0015269313460669906,-0.020282756285584888,-0.009831095348756263,0.00014093177026571607,0.001775103503697077,0.001443497641446304,0.007413248364122465,-0.0071650584683851624,0.0004415135917028527,0.002891321528450386,-0.030869731315163386,0.006708103209419043,-0.00016506994405264408,0.005528471311617029,0.0613460780046252,0.024545567611981012,0.002338243336342904,0.013875646618473578,0.48913847599366195,0.3108839601929086,0.10010564071073742,0.18872316971391523,0.004089732411510145,0.0431675321814501,0.014526350194687338,0.04352152153120289,0.11014013285165658,0.05343674605866655,0.0
Steel,517,0.0018925771844641585,-0.0010149709439175314,-0.08035953945214316,0.018019274648455014,0.004642119139664574,0.01535667032988607,-0.10163952658558525,0.0015094044831924498,0.0001558473241762071,0.0011101922318141448,0.0017665315782949892,0.006451191978818408,-0.02740060044296625,-0.002564715184445812,0.0013117469072180762,-9.956077350721011e-05,0.0013287367888683414,0.002380422444936735,0.001781952622339966,0.0024849743708243305,0.004100470876987284,0.21524740989059843,-0.01861620851841061,-7.117242723157167e-05,0.0034236152481574235,0.06251379358522012,0.019824820122727713,0.0014428331121956845,0.013602845923890243,0.527400857402179,0.3332784306139266,0.10854371685357916,0.18739890536541814,0.006711520985670351,0.03900471223078864,0.015108390623696259,0.04552317606598511,0.12271710534105097,0.060197446545137964,0.0
Steel,138,-0.0005790965036154845,-0.0009767977318815805,-0.22400587587034554,0.018270486384000546,-0.0015545466370392334,-0.05942415616065672,-0.0475506769328179,0.0026540080085774263,-0.004812049224451028,0.005106985967543621,0.0063145093966046825,0.018038330119013863,-0.029429550719682795,0.004062019101710273,-0.006121193478772863,0.0011697269878423583,-0.0027112663857961493,-0.0019503464257783598,-0.0004730233457228224,-0.0003879523841702761,0.0029710827101269246,0.2716493676049245,-0.003967050483077481,0.002299149310616545,0.011769100960707522,0.060153194538083876,0.01698476202242297,0.00102829320431274,0.007384188159444865,0.48827724404831707,0.3075602410783862,0.1030054234269286,0.17297752833703914,0.006446740747315471,0.03249895998284134,0.014257064706318271,0.04355680241515725,0.1187890523202766,0.05798191936569536,0.0
Cu,435,9.884253566442085e-05,0.0004308571830022664,-0.007000113051499856,0.0002537417965943819,-0.00010667081272348142,-0.052287133108419856,0.03316824913106709,0.0016371681975882663,0.0002844408942069556,-0.0006061330654959099,0.0056102662846652385,0.0029830024925514946,-0.0012208101489001276,-0.0014746076400005022,-0.011027202451420502,-0.005610475589471086,-0.001493701884217488,0.00041745626650054523,0.004933397301779482,-0.002235897474373121,0.010678684387648928,-0.15688380882176164,0.016876766699095703,-0.0016285845622685349,-0.027508509553797404,0.03797236438432496,0.01314397096778425,0.011696952194313319,0.056026782105692646,0.03818381383236844,-0.048715367278677535,0.03862187874798462,0.1032271512723445,0.0021560488377122345,-0.0162259675834703,-0.005194980825909276,0.031207469825038213,0.0898674491538458,0.04486221979960818,0.0
Au,948,-0.0002811263079791705,-0.0010895736645971778,-0.006271267147961311,0.01651224756438563,0.0028468032266951953,0.12134289723427182,0.013747771641883684,-0.0032072902435543744,-0.0020740296907102627,0.0003247000602499337,0.0013106200111432566,0.004756760453813442,-0.012693019397127202,-0.0005570039378049075,0.0009087769514488496,0.00016505332556055624,-0.008465621406308117,-0.0004278902854862289,-0.00156854444730083,0.0010389717375049957,0.0025077216857539077,0.013398655213346091,0.007480271222198066,0.0011969859413701162,0.012973914837056769,-0.1054216356817715,-0.016919978581860774,-0.01527973818826419,-0.012410747161503899,-0.309567486035013,-0.15131995886255065,-0.14188303710017006,-0.15560905207503026,-0.00880593005346363,-0.01036782384317442,-0.009836674496645128,-0.08870309916426221,-0.28705050736368365,-0.14573707695734558,0.0
Sn,67,0.0015896746448354753,-0.002916003122841864,-0.012901512607473848,0.03206667012762622,0.005731235433517918,-0.062369718555286634,0.0034407520142429476,-0.0032443505081962533,0.0004570694161917507,-0.0033072652774671406,-0.003522728296168367,0.007691582582181686,-0.006886669237286259,0.002128737597130841,-0.0035625626683568443,0.002857904119857949,0.010426994561070983,0.00451838677540757,0.000713237772042009,0.006299652358601781,-0.0018450787176487189,-0.40147626833522526,0.011254392671603462,-0.0016947609317448796,0.005626687795480981,-0.07101160732290905,-0.014529974973068665,-0.008723743452133394,-0.022091660798708418,-0.21358672812503957,-0.07210955416319349,-0.0014799580386039325,-0.08311718756055426,-0.021471818151450172,0.005650103039487795,-0.009160341545330457,-0.03426726458335381,0.10562462398176121,0.05836753338826255,0.0
Ag,519,-0.00038307774959565107,0.000258232826172403,0.04417706348390692,0.02603226060870539,-0.004564917963919273,-0.03720383340852888,0.04133865436584777,0.001325211834296467,1.6260591803565428e-06,-0.002084228290315135,0.002225694174850819,0.0019135096577294086,-0.0006233304121164402,2.7591658736754947e-05,0.000986841860244954,0.0010429776997879562,0.0009279159725941314,0.0006072555954974228,-0.004926156266555854,-0.0009042841155657331,-0.02220409331252086,0.048571988420915986,0.01289936920556384,0.0012836733750656447,0.0028311013835304794,-0.07778265740337721,-0.0005185440789702239,-0.0023877465900820983,-0.010630684327391603,-0.2698851766723628,-0.12466745101330734,-0.10502396041068345,-0.1504487482422024,0.012142756026877683,0.016074290205316432,0.013078406891351074,-0.074857578626612,-0.2236386032038053,-0.0982406175819439,0.0
Ag,539,0.0013806576057226033,0.00043707665504255937,0.03726221862358322,-0.05012010508664223,0.0009493726629964748,-0.050384983299882044,0.04415304421850766,-8.239498755106071e-05,-0.0013030275877784355,-0.000274022956868571,0.001714622621461026,0.0011135595593939965,0.004168342544121098,-0.005402185728183098,0.0018162725967014591,-0.001501334535722219,-0.003093572441158544,-0.0023477851036231728,-0.0052245268650897144,-0.0012850703751816964,-0.0016751704848868463,0.04118945566337407,0.00592025120717826,-0.0004782740615636109,-0.016856959536438662,-0.07454590557409942,-0.0009780401723383774,-0.0013891453350596459,-0.011336248608173543,-0.26685410369195833,-0.124484652797864,-0.10123485410236836,-0.15081974660656364,0.011155137045307633,0.016551007404815687,0.012882655804921327,-0.07292784429964531,-0.2173223698007114,-0.09909438776624957,0.0
Pb,504,-0.004603161971090704,-0.0013131699185704652,0.012129942553383986,0.014461843561461445,-0.00027320719310387754,-0.011125517795343173,-0.001312050211531257,-0.00048087515924813906,-0.007739734692870585,-0.0018588438151474701,0.00012586351852045247,0.007086574241841925,-0.0010408249135044907,-0.000305227360301306,0.0060255033676412766,-0.0023352325857636546,-0.0067962463703660735,0.00825416215803903,0.005540142970258841,0.004252409325669401,0.024628622059485374,-0.07037013380221706,-0.041825801497635505,-0.012666283911272105,0.05869483999318203,0.021232878507388794,-0.0069281433987988875,0.008464907279558651,-0.03674419857163555,-0.15513681070304747,-0.04889665246926071,0.04531743936454806,-0.06889082363555109,0.014191831476588567,-0.0048482839970444966,0.006714858435135337,0.03283475731041787,0.09731224986329809,0.04854443323135083,0.0
Cu,1180,-0.012581022291708814,-0.0008607581156271814,0.02633482176114595,-0.0023517814546543682,-0.007485451427585938,0.07795122918422975,-0.017625964440986686,6.772875037626816e-05,-0.006331191073014438,6.606429895776297e-05,-0.007508016134031235,0.013648728775802524,0.01163438033784671,-0.0025879093126878476,0.003325869002606387,-0.0017556502275223656,-0.001276059604044922,0.003366599071823795,0.002634912473794245,0.008097625040674666,0.00873000562298899,0.26909570262803917,0.0018137294641941515,0.008356396563777197,-0.01949860024344957,0.03983563556366108,0.012624543155115197,0.014796737179591587,0.063871709824488,0.04724388736235967,-0.04460006326691489,0.04361976537904164,0.11381214651130678,0.006080054597965359,-0.01458263037064577,-0.004231609348208103,0.033534818430296404,0.09983532704733306,0.048896831900045123,0.0
Al,252,-0.0005995087264604696,-0.0015337510276324908,-0.0746830260200863,0.015617143173892071,-0.001075732678277113,-0.06720297053345937,-0.053396856763713446,-0.0015684115712759155,-0.0006322264519025494,-0.000676334919766431,0.001482705838191139,-0.049766177264444815,0.0071692801626604226,0.0020117481802396906,0.0006197096992384398,-0.00010598286518776119,0.0003885905227547637,-0.012298640693376873,-0.00819158522394789,-0.008916587321648834,0.0034902885347668096,0.34418543753091513,0.003983890726291722,-0.002118226888703185,0.009240054199358494,0.07234351252812916,-0.01592379317814118,0.0025502314630312275,0.02566323024314252,0.3903069599148259,0.17844053309235708,0.06042930190977647,0.08358349951367196,-0.003135893697509439,-0.008205133763463211,-0.003853535171623587,0.04461680639198659,0.11369208667344909,0.056769289994214434,0.0
Au,106,-0.0006174710308350889,0.0035522727077109744,0.005625751854994624,-0.03823239018935829,-0.0021563646461334562,0.011225981105441296,-0.1378007374548078,-0.003911385405088992,-0.003363655171332228,-0.0003742860368738794,-0.0014167958687465653,-0.03085783989433999,0.000245905082428319,-0.00018791296942194982,0.00015401887265827611,-0.005196341855414969,0.0018337453016257067,0.001985965467555851,0.002143812578803436,0.003055746443780617,-0.012094328513398853,-0.17737637305774465,-0.01792762027247882,0.0018669454883096326,-0.011006980045174641,-0.10742249793904178,-0.020078977952006954,-0.016598159707497066,-0.01503796310409178,-0.3195715642402686,-0.15221576488864352,-0.14256189125204718,-0.15625509359686718,-0.010453246091870727,-0.01381176070573157,-0.01264518318593247,-0.08720408489012643,-0.28863865305542863,-0.14463812778084648,0.0
Steel,1007,-0.0022105358991288964,-0.0013137503454877834,0.02985095550692378,0.01363084312523467,0.0028411329357919935,-0.05015409833328211,-0.04675778793311354,-0.0002290373645822434,-0.006853890537217664,0.000992302831993343,-0.014071732082339965,0.008573739889783254,-0.01191679347015022,-0.0022304026459783826,0.002135400278675641,0.0014897031232033065,0.001287848372534001,-0.02767671422006532,0.005135440878699588,0.002634201818766872,0.004511124483939383,0.08191812036859276,-0.004170280952130545,-0.0035216166389719318,0.025846203230250702,0.06259655517555626,0.021186035421433318,0.002327448504047283,0.012452508998725343,0.4919211413259617,0.312016362923336,0.1035131034232132,0.18363773424603466,0.005448973199100849,0.0377444206327185,0.014027296296223195,0.04480155353563782,0.11882128304332643,0.05796337105702937,0.0
Cu,668,-0.008675326384853467,0.0006131849884059223,-0.1571337245739135,-0.06123594208552011,0.0012955485179967944,0.04082153842387463,-0.2244320206065814,-0.0004885962832968655,0.0027415969246594096,0.003718923463205407,0.0018744313477863715,0.0054288829971510895,-0.008958521243781109,-0.01090344140849934,0.003288156207531893,0.006744247714335507,-0.005313912818698324,-0.01572496366314316,0.01085342851327849,0.008221439327190942,0.008851112478994169,-0.009037504859352407,-0.021230733123111963,0.0011625103784973637,-0.035003214164155104,0.02435372137020015,0.007607061446536062,-0.0008962942617915643,0.022566451349113885,-0.017541052503207966,-0.06487811534769294,0.03386299530220472,0.06333752594246984,-0.00677688293237532,-0.02030226188093499,-0.005662519203107285,0.02476201175004559,0.09034229967690119,0.04545966287351853,0.0
Pb,533,-0.0008244177503781167,-0.0010925951234493358,0.028497877087156294,0.005259379724353823,0.0018127935433065595,-0.023228481813845757,-0.07022190315655029,0.01328653818550441,0.002876964269759434,0.002099976672034224,-0.00042743947432637283,0.012036197655070212,0.0025081842693829774,0.0002040267493806445,-0.007834749035102628,0.012192638482009452,0.0025581730733863885,0.00910648166134357,-0.009951880366655338,0.007186227168220393,0.01390266772337298,0.04587873361628323,-0.02570909148924653,0.0034816661737369446,0.05887675557880192,0.02605947274454792,-0.002094311797195971,0.010479346645330147,-0.020251090761397268,-0.13113805311109314,-0.037125346287812,0.05241510183662597,-0.05275353314337766,0.01840490957081061,-0.003897307030194019,0.008389446526081357,0.03642364982539258,0.10560759034777367,0.05349915923835351,0.0
Au,186,4.183257741422922e-05,-0.0029362798152070733,-0.0012612607222139082,-0.02476419003318357,0.002502031324199406,0.032437201907680145,0.007280301402089939,-0.00025172551137535483,0.0003772958030242482,0.0003679511894531229,-0.00020656821194736384,0.002899540204150541,0.008951923835155421,-0.0020408144941186533,-9.59528579196778e-05,0.002540884310726144,0.004900089539664736,0.0022900622181015544,-0.0011393324839725424,0.0036776826327774076,-0.002833761953913775,0.022578271570871385,-0.014354514600439489,0.000684675504581268,0.008722056480881377,-0.10455082001921957,-0.018633801779893773,-0.01584302452795593,-0.012845797012823722,-0.306787746428397,-0.14963354971918094,-0.14054056008600369,-0.15211381157572748,-0.00872978425062999,-0.010382437698132648,-0.011580487687552042,-0.08768641172087666,-0.2860890144604081,-0.1423851145508773,0.0
Zn,1032,-0.0024972340473444483,0.0006236454199870848,-0.25607016940927607,0.021714143709205668,-0.003407032842095736,-0.05702692779957477,-0.12368730204739072,-0.005008360332464695,-0.0037727837707261474,-0.0012640574371751818,0.004638294702683063,-0.05114945258699371,0.009853537083229653,-0.012347646783450322,0.0049672574041444316,-0.0033456112403941786,0.00036857774033062165,-0.006713493226581102,-0.010931501596201763,-0.00626542098726982,-0.013510709541194325,0.08757434546228281,-0.022564632098141114,0.0011664075793467678,0.009900186068629769,0.030559805108398667,0.003103645350268103,0.0013647154351700008,0.03353502019329169,0.0208529427361366,-0.02640246663593607,0.04130734166538539,0.08428070818199733,-0.0013877435719556273,-0.01545111363916754,-0.005608317395802168,0.02912659086220986,0.09687970335668873,0.048291577439447966,0.0
Steel,216,-0.002784014799875906,-0.0009147537866327168,0.1020309697414249,0.01819417909998923,0.0017943922364552394,0.11718449353387865,0.045906353997017174,0.0012139989710595574,-4.9860360738045006e-05,0.0006265517595723307,0.0020740259105136187,0.004638261848252588,-0.01644433803785575,-0.0028078197691734645,0.009520399382801241,-0.004890434607001355,-0.002343096742347813,0.0006356138118545941,-0.006125542663843823,0.002933086457581517,-0.007059670060517555,-0.0005704134522317149,0.013724011753057394,9.516965543031443e-05,-0.015667055562831628,0.06271432578214778,0.02499457553057066,0.0029704359317669522,0.010890676134526382,0.5249561855389691,0.32787979322556343,0.10417615737329017,0.1979186401334555,0.003763863636762694,0.043891510771116096,0.014022579432349878,0.04478471269417229,0.11251430043720784,0.054874779469445974,0.0
Sn,923,0.0055362041512827965,-0.001665269681966885,-0.06677104719288433,0.004484071507071055,0.0061897501890072395,-0.03421158191188899,-0.10270769620827763,-0.0011323379731413205,-0.0016127947945113077,-0.002462341805311026,-0.0035798205999645516,-0.041523864135152966,0.01615187860260652,0.001352316825279207,0.004190304192336693,0.0017731447530620517,0.005590720349981589,-0.00599264813234994,-0.005315831531238396,0.0019373717397725802,-0.029611321437096584,0.21036785434896751,-0.009540432211215312,0.002995315506823128,0.007316512131154641,-0.071422511398528,-0.01422480326842951,-0.006344092016781309,-0.0275482950642988,-0.2060225391859635,-0.05459524784097785,0.004782941887713161,-0.07074316389676269,-0.02638309042928262,0.005874982248210643,-0.006969846818040508,-0.033178084021772074,0.12123154583135945,0.06900927373149687,0.0
