,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Refined price
Ag,1181,-0.0005388367716808859,-0.03593135738767602,-0.011948739051693965,-0.01035669199867252,-0.011587782864410005,-0.005348001708222933,-0.002445005049760513,-0.004282258394955517,-0.012391724443632611,0.0036080158192157976,-0.003942579567584372,0.015975420541502427,-0.00804514561411726,0.003169399326669238,-0.0007603743060384065,0.0030957423296512966,-0.007605575655347249,-0.00429519034407929,-0.0010873807296120112,-0.0030753661477589283,4.44470155840089e-06,0.04276656684476162,-0.022073555213163426,0.00015731555942922776,0.009213516769381869,-0.01794190196603282,0.002733577182147042,0.051166120215133094,0.04929586679906446,0.008107852796413049,-0.014209279237975714,0.005770966840800217,0.057444757325832596,-0.019756875865174748,-0.021189691779163657,-0.004115439087541065,-0.0006827882220745803,-0.02439768852375775,-0.05204051612831996,0.0
Al,1156,0.00912683677265164,0.14705224966873923,0.01347868949813446,-0.0017819359099595633,-0.0001784913003953348,0.031665403738851815,0.020927837477277333,-0.013545045602634448,0.0024380789569493034,-0.004667382287132956,0.003370650289215903,-0.039022935942105694,0.000781907731406435,-0.0044665400562752715,0.010227582976185916,-0.041217455808429074,0.006361786973575632,-0.001572208419025142,-0.0034318650259954255,0.009521094958362085,0.000780556137342654,-0.07193770715089026,-0.0030536646085088785,0.005424153891777435,0.010326123143593092,-0.03169319430884825,-0.001413500394655211,-0.09472091530410189,-0.10664881622435109,-0.08471944573110114,-0.07350950590258726,-0.07823011123025975,-0.04819989336592534,-0.0072605311417823296,-0.025021262880449546,-0.0040411178663530166,-0.015077220989482993,-0.03970355417697909,-0.07363640233533747,0.0
Ni,1030,0.012813210231391585,0.016817130800547555,-0.027162239576659402,0.005103489753384826,0.004054712953606183,-0.008150676289002777,-0.020326791016882336,0.0051020456610724125,-0.0022603285520041323,0.0031609193060439427,0.004914185793923159,0.01036287585348295,0.000775644827729755,-0.0014812284108672413,0.005973740677683057,-0.0011847318370765015,-0.0036211208266036725,-0.0013288628725710034,0.008713322663737854,-0.0029196685736778026,0.006629940486074333,-0.007883594455842545,-0.0005165317099116983,-0.0020970846862210517,0.0040953863156962846,-0.001991098411663611,0.00215977874782938,0.05123089466454503,0.05514240007380718,-0.005117258671298408,-0.013331542833634939,0.010593311156807434,0.06785513182534177,-0.008448884778498344,-0.010846311918341877,0.010793572542513482,-0.0023211241346552864,-0.031732344166847046,-0.06005037314981491,0.0
Zn,478,0.006810511429521757,0.12627132818271383,0.04816743417135866,0.07652534255117065,-0.008159271676246225,-0.008959506828599773,0.010237910174252645,0.004407187595074841,0.006095084214390916,-0.004549960085854574,-0.0062454532813236326,0.04913400213609319,0.04204843832477416,-0.004454391933213076,0.001924835445188218,-0.004359628246874672,-0.002280702395556668,0.00010971502173479963,0.007770421215270626,0.000896898737902829,0.0012072856147032438,-0.07485088928227858,-0.020883171840634658,0.008177253728064353,-0.05734469301412727,0.003996145560875284,0.0087815798888036,0.04713706849979734,-0.11842343113123782,-0.020724004827169802,-0.027303874967389466,-0.06562077899498737,-0.0677043778250082,0.00862948087018978,-0.005778633766146526,0.00691678581975877,0.008320939645980909,-0.0348960991032242,-0.06473119664598109,0.0
Ag,634,-0.015747571189869792,0.008705067118157267,-0.014061829996626238,0.06685939718890008,2.642974798319042e-05,-0.007361768847394031,-0.013489182296117412,-3.5721837479682885e-05,-0.00027486066264345197,-0.00669229176196515,0.0012292279244752158,0.007859490845938977,-0.009726827737877378,-0.0008438631524452731,0.007739938987747526,0.0004909285062144089,0.0041105938923893404,0.00455488123038534,-0.0075522548231302744,-0.0028698899199085773,0.004496119366638049,-0.004214552558524832,0.06219880281470608,0.0006066614868279492,-0.016373144721075747,-0.018522037466889945,-6.364252769716953e-05,0.050005557341986216,0.04980892576785113,0.00576805385786675,-0.016483979838188795,0.0020412376074447117,0.05856273778694354,-0.025175910253451724,-0.023699887138449293,-0.005829177184331792,-0.0007927302370661957,-0.025209390849222645,-0.051414996401019195,0.0
Ni,100,0.0035450081850959365,0.02355553268206212,-0.02041993107302236,0.09156213273984101,0.001639028952584162,-0.0020747996861149357,-0.012086280042028176,0.0015532431118973535,-0.004092932727242723,-0.0017141451511639614,-0.0023618097753133316,0.003981254840565722,-0.007621981979503249,-0.001162076777192534,-0.005764831347450704,-0.0014164835797435187,0.011609929357827104,0.005135168658566727,0.006856293731792517,-0.0028619779727569058,0.00131353592441266,0.040605394601678765,-0.02727655758640941,-0.0015684717946935493,0.031179236693295934,0.0015666839175961303,0.0029190474090694443,0.0539987320896775,0.06232902969692513,-0.0017325874655612047,-0.01186140395470703,0.015991672397772043,0.07662027348818434,-0.00048445870056908967,-0.009599310158864045,0.011355809210741485,-0.001668007012508726,-0.029484753987836742,-0.056803859696768794,0.0
Cu,203,0.015346786635372084,-0.079690343458823,-0.040062005952295025,-0.028298282705776463,-0.014943840046043067,-0.0339178933405863,-0.013394281829781446,0.01588728065006596,0.0020971806905899456,-0.015304054722313071,-0.013462779309020956,-0.10519757493305237,0.06323726681268046,-0.02058032695516816,0.011405010537866689,0.012510985612499564,0.003844410758797086,-0.00700656343354519,-0.0010544589690030888,-0.0011180108179026026,-0.022685788420367864,-0.004119380038481153,-0.0336482881423932,0.008266523701448108,0.03263153602312076,-0.026756705769752476,-0.002080783564123984,-0.09202193649222125,-0.16453124912410988,-0.03408620984320096,-0.03410889611728056,-0.07843274275756403,-0.08762190406267722,0.01432319778548676,-0.026035352095182453,-0.003967765915440944,-0.019923943304160304,-0.04165616083102427,-0.07412096072871052,0.0
Ni,122,0.011802211835092493,0.04868764641368575,-0.021379865926167693,0.0017314516930042158,-0.00030111709838133677,-0.003000485330011133,-0.009049772791249942,0.005746003918777337,-0.002425719043916815,-0.004310800188615352,0.0004748620539652075,-0.009492662416494112,-0.004557894750216039,-0.0012237445933941506,-0.01854950634499376,0.001915460927195994,0.009373965125523354,-0.008837121900495343,-0.006768329375415884,0.005899542572649467,0.004763155178842454,-0.0568189481230942,0.004349729582307986,0.003661338436383389,0.027437402650978594,0.0014814798347264346,0.0013707161102623011,0.05457041977491104,0.06471216534240301,-0.0070834125917929236,-0.014236141406874193,0.021777316733129187,0.08577713925614619,-0.006782919348953451,-0.00904699784367382,0.009210454749005934,-0.004994944193410919,-0.03108082681084932,-0.0581792909004324,0.0
Zn,813,-0.006096131871371761,0.07885517478825187,0.0517038101166805,-0.027360880111671513,0.0032601522461290664,-0.0027672110103019766,0.0168578571888012,0.007057075944620466,0.0023465165454691944,-0.0029384327125132757,0.0013189626168886943,-0.009668604481677565,-0.01562941986588363,-0.002834037506277901,-0.00680740728535635,0.0005910544695266172,0.006974038359094051,-0.0019703927172956427,0.005306506402815479,0.0008666464782549764,2.5616042105422627e-05,0.009372887420872505,-0.00824418152638183,0.003404939337639587,-0.022304161479772436,-0.008200686264481206,0.00040900466541352623,-0.004168433367795331,-0.08784610817451871,-0.02249216521852537,-0.03592005015793182,-0.06605870035021116,-0.054315913310582935,0.003803027940289528,-0.015572270127453425,0.002700321372170457,-0.0028664555278144835,-0.037803200112626154,-0.0692248339678523,0.0
Steel,220,0.0008320789116371939,0.021994436107634446,-0.030673108012519285,-0.01660334956756012,-0.0066547579297214976,-0.008365365236770122,-0.01889874137414104,0.012879399189521428,0.0038920485904590757,0.0032560142535054282,-0.004137236173845712,0.00015592057553941158,0.0035379388467718952,0.0031859724131072203,-0.004791792318226911,0.001250247734860879,0.0034016514657387903,0.025864504995391897,-0.011432011923325252,0.0009257485867835385,-0.0022449350815219905,0.009696547056625286,0.006515215281992723,-0.0023254406000418277,0.0013017250351191167,-0.026439038744066858,-0.002946080055067485,-0.0728181387280074,0.01537397268723348,-0.11293339348144026,-0.09999543154062662,-0.0897483660760525,-0.1240077319429698,-0.010083008782267013,-0.025168594209280953,-0.011752435992274242,-0.01722411422315406,-0.03841806255355647,-0.07150728185933726,0.0
Ni,933,-0.011390113762616564,0.02108357161115802,-0.02586562811169188,-0.013487810655158522,-0.0016066597841243907,-0.0053552713608609245,-0.01783574208426026,0.0002730193108351315,-0.0036750224482801734,0.00043682266319861263,0.0018490092244250172,0.006107409690422058,-0.010225175852140035,0.0036184340909243976,0.007714811791572779,0.00014978005720068098,0.0029533243337172624,0.012550128630554585,-0.0007454138179567554,-0.0023510321100226835,-0.009638196093286863,-0.014234170665337506,-0.004094669803090556,0.003505616289618071,0.01412240794526491,-0.006610920500658377,0.001618772972510393,0.04290960514342078,0.05479037212382334,-0.010424308799309024,-0.01862245068636206,0.0032329766525574922,0.06140369421026921,-0.016678975039341456,-0.01382850439522629,0.0076148350742921735,-0.003923040426028198,-0.032141619258820434,-0.05992442257978823,0.0
Ag,1003,0.004264679955017315,-0.015585790225737545,-0.012938956911631796,0.012240613321527856,-0.003516074301438289,0.027275564713018834,-0.008848786411097476,-0.000617590142003618,0.001357573085983408,0.00427314506741767,-0.008501910159320008,0.016152743154422274,-0.002138718187078088,-0.0007754760885991969,-0.008692639450761189,-0.0066702102162122965,0.002780887828192784,0.005539440686740117,-0.0022751484283049634,0.003249583038921719,-0.006380712644995233,-0.05434191611945007,-0.018292348834856753,-0.002143617857466338,-0.030092915366032393,-0.016156928664815176,0.002250851086324852,0.05320138919322586,0.04409835764853209,0.011790252287883276,-0.013196801493859597,0.004217842201832185,0.05571840636604638,-0.02610113638677669,-0.020124133834601737,-0.004218910585194801,0.003059907446821956,-0.025093697777753284,-0.050581709784595696,0.0
Ag,935,-0.007192549716833629,-0.05153942601448086,-0.012165371792295652,0.005193845671553116,0.014878084283492068,-0.009475136596362527,0.002010147552970985,0.002146916945147083,0.002491996478636362,0.007310731660085325,-0.006019951979239919,0.012761449690632056,-0.00748363214491031,0.014342839333653408,-0.015221584919118026,0.0008096775492657616,0.010022963198832098,-0.003989267489589136,4.029508585803018e-05,0.0010977910230519727,-0.005392641594334035,0.0386465429491968,-0.015499175762986315,0.0005300383365426176,-0.01763706566465675,-0.01866873265887129,0.0003114350694389149,0.03553018920199433,0.03983777071232878,-0.003076571475331938,-0.02230639319034341,-0.012616819557912906,0.04126971531390116,-0.036617133435201184,-0.02763275051594554,-0.007673483374141125,-0.0028829164879696926,-0.029440813650617834,-0.055909939554215755,0.0
Al,164,0.010379100183930333,-0.07295808893511845,-0.004234374850707728,0.009553781283445938,0.0007624247765492972,-0.005818560213100443,0.011108413749589097,-0.002689900277740771,0.00297991019551712,0.001955806088979024,-0.0011331938727564992,0.00398707380016611,-0.03265613591620668,-0.010988326315575536,-0.004847671767547181,-0.026437110484954007,0.008115491443758782,-0.0021314432930780052,-0.00417811880234571,0.01097160320329809,0.004956343396332195,0.10361278940992813,0.02348729324358583,-0.00549804486784585,0.015054288953501046,-0.02669340648994717,0.003885225940947968,-0.08188040831467358,-0.1052165836851413,-0.06792990269895817,-0.05749096398824996,-0.07087464398054022,-0.044230137846572475,-0.004442111309674685,-0.022356414649242044,-0.0008330470402008185,-0.013668599513781014,-0.03867180592459873,-0.07141073370619284,0.0
Al,263,0.0038134326407536986,-0.0630858633464513,-0.004481683715741055,-0.01937417107383063,-0.001294405273599962,-0.010609564332128818,0.013595830706191442,0.004262876811446018,-0.004594948376629168,0.001030970332863674,-0.001960599265207783,0.10812695539849067,0.0050566281042733145,0.0008792395632292454,-0.005582032897650182,-0.016963088083864982,0.0018586590432775542,0.001861960283107925,-0.0007557255965170024,0.0020085557411728696,0.0017559942495138856,0.0683553302670883,-0.04371114144634022,-0.004512335715725018,0.012236774162627638,-0.030559079735373616,0.0011676001075511828,-0.07841372878696111,-0.08873072508786535,-0.07902920138201294,-0.06737357641822865,-0.07616514652655547,-0.045995544232142,-0.0078075913752993584,-0.02367603242874501,-0.00028573478867301286,-0.013611564343142054,-0.03887218723902093,-0.07079725260165975,0.0
Al,110,0.003828413276767185,0.02549897401031815,-0.017307179712915337,-0.006880667673817766,0.0022344824942244846,-0.0074950597584559275,-0.004958329340749031,-0.0031465422593973955,-0.012605460719834694,-0.001746923850874273,-0.0014428226122069482,0.023933010651434314,0.0015635030986584655,-0.0048420158622302385,-0.003415263391127624,0.0034944580984745724,0.0030652722432429,0.0014266565597323322,-0.0044063187250752,0.003436170004362255,0.00202634239566983,-0.007415988035179574,-0.034555564069234684,-0.0014173905895674707,0.013093411444863888,-0.026587315165596693,0.001533490673054252,-0.06834704134137248,-0.07545652575264379,-0.07950907982171977,-0.06816774575692057,-0.07194870488514796,-0.03811182542945285,-0.0019705959286848472,-0.019973104835207398,0.0018270187816545908,-0.010282464480416207,-0.038730391676583854,-0.07100103617660214,0.0
Ag,713,-0.0018443081724791195,-0.06530861124818728,-0.004295280471774245,0.018729747421703524,0.011958343173735782,-0.004127104516631261,-0.004713755420368388,0.0032994782220664583,-0.0007575952713873557,0.004275972500512772,-0.0047520502675670795,-0.0032975136694106616,-0.004077139711138097,0.005568911759746388,-0.005527346097817083,-0.0069428096496897,-0.004477160307102214,0.0035668981627688537,-0.0008003432819965902,-0.00425689797685049,-0.0012543524588823395,-0.09461983180500631,-0.007890661457068134,0.0013904587629335204,-0.016774241560169503,-0.017529331642868705,0.004090226808916815,0.05763379519223618,0.07290222138667889,0.00272394128511367,-0.01930632905535718,0.0053906690918987,0.06735153014446396,-0.026095399820947114,-0.022720076891419784,-0.003787661395920161,-0.002306438015406636,-0.028004372153955473,-0.05448182199695458,0.0
Sn,207,0.0021628883029614467,0.04168157101210018,0.07711423504722072,-0.027117901147631473,0.00236057697218179,-0.0017185551792789188,-0.00015842795112525998,0.0008416886363017177,-0.0015050581727640143,-0.004192763602505734,-0.0012188950821575971,-0.022623124760922084,-0.032530324271386045,0.001088623002473679,-0.004548589398895595,-0.0009484906464478466,0.005679147208243613,-0.0025641693560210558,-0.00569561670563442,0.002136657634234785,-0.004696709607419764,0.04287826142427311,-0.016685511396682808,0.003360206673814947,0.021748582472698806,0.014172784936622215,0.0008589501399189458,0.05730987979444029,0.06717689351018645,0.020809062499081897,-0.012651475949221827,0.01199000016884669,0.07668831076143075,0.03729869776467007,-0.013383307273506773,0.008296899438207878,-0.00232175646670584,-0.03163018486037062,-0.057660352010026984,0.0
Steel,372,0.013582655347760776,0.03870401995049633,-0.02439945803041506,0.005681742293778057,-0.0047775428555638915,-0.011814270993770026,-0.017320853068019438,-0.001933154092490262,-0.0007568481108778386,0.010210885798295046,0.008960750391544725,-0.06028822790056514,0.08140971695907942,0.009446634111925232,-0.0073440781647459135,-0.0015566379045626486,0.01255721329225832,0.12835034682208984,0.030275801067814953,0.017042112805517637,-0.0015865308422997103,0.019965751642870806,-0.006861218208196838,0.002057291724149659,0.08573131500876346,-0.023720546398409554,0.00020720024201219313,-0.07973581806318375,0.046833531202995965,-0.1277741028595999,-0.1056406139919716,-0.07823819851688502,-0.16137501203467894,-0.0016240225015495663,-0.021654791406384363,-0.009703256699158624,-0.024495896434120066,-0.03571130366996464,-0.06549583177068222,0.0
